dataset_id	sample_id	method_id	method_label	K	feature_type	feature_id	reference_id	reference_delta	reference_ci_lower	reference_ci_upper	reference_interval_excludes_zero	n_alternatives	n_opposite_sign_alternatives	opposite_sign_alternative_ids	n_interval_supported_opposite_sign_alternatives	interval_supported_opposite_sign_alternative_ids	any_opposite_sign_point_estimate	any_interval_supported_opposite_sign_estimate	reference_interval_includes_zero_among_point_changes	reference_and_alternative_intervals_include_zero	evidence_class	interpretation_note
GSE267401	GSM8265213_CTC17P	M2_spatial_ward	spatial Ward	6	signature	SIG_CAF_FAP	neighbors_6	0.5370290348843325	0.3473176069998256	0.7411809901783084	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M2_spatial_ward	spatial Ward	6	signature	SIG_CYTOTOX	neighbors_6	-0.1100226701155825	-0.1428774138539121	-0.02941147129734	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M2_spatial_ward	spatial Ward	6	signature	SIG_EXCLUSION_CONTRAST	neighbors_6	0.636597584431755	0.4522344154521986	0.8181056317888089	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M2_spatial_ward	spatial Ward	6	signature	SIG_EXCLUSION_TGFB_CXCL12	neighbors_6	0.3255802151372889	0.2572428876831502	0.4210064365134047	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M2_spatial_ward	spatial Ward	6	signature	SIG_MY_SPP1	neighbors_6	0.0999200604282181	0.0660152008478166	0.1394574551283252	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M2_spatial_ward	spatial Ward	6	signature	SIG_TCELL	neighbors_6	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M3_spatial_leiden	spatial Leiden	4	gene	COL1A1	seed_11	0.7636775983319544	0.2668444559277149	1.2271364357965884	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M3_spatial_leiden	spatial Leiden	4	gene	EPCAM	seed_11	0.0245541233979502	-0.107570479022199	0.0873560025928865	False	2	1	seed_23	0		True	False	True	True	reference and alternative intervals include zero	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M3_spatial_leiden	spatial Leiden	4	gene	FAP	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M3_spatial_leiden	spatial Leiden	4	gene	PTPRC	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M3_spatial_leiden	spatial Leiden	4	gene	SPP1	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M3_spatial_leiden	spatial Leiden	4	signature	SIG_CAF_FAP	seed_11	0.2250297596786913	0.0990211138717491	0.5594064813388165	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M3_spatial_leiden	spatial Leiden	4	signature	SIG_CYTOTOX	seed_11	-0.004150892054679	-0.0512115284507612	0.0386510906090206	False	2	1	seed_23	0		True	False	True	True	reference and alternative intervals include zero	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M3_spatial_leiden	spatial Leiden	4	signature	SIG_EXCLUSION_CONTRAST	seed_11	0.2903388825879858	0.1359499031241874	0.708675185922129	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M3_spatial_leiden	spatial Leiden	4	signature	SIG_EXCLUSION_TGFB_CXCL12	seed_11	0.2186123949690058	0.03588638124248	0.4099729009819503	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M3_spatial_leiden	spatial Leiden	4	signature	SIG_MY_SPP1	seed_11	0.0650951012218973	-0.016980230193906	0.1332920988793651	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M3_spatial_leiden	spatial Leiden	4	signature	SIG_TCELL	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M3_spatial_leiden	spatial Leiden	6	gene	COL1A1	seed_11	0.3404381362716098	0.1731750608767071	0.6427580154305804	True	1	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M3_spatial_leiden	spatial Leiden	6	gene	EPCAM	seed_11	0.020283307543317	-0.0502776777281309	0.0570883731625591	False	1	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M3_spatial_leiden	spatial Leiden	6	gene	FAP	seed_11	0.0	0.0	0.0	False	1	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M3_spatial_leiden	spatial Leiden	6	gene	PTPRC	seed_11	0.0	0.0	0.0	False	1	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M3_spatial_leiden	spatial Leiden	6	gene	SPP1	seed_11	0.0	0.0	0.0	False	1	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M3_spatial_leiden	spatial Leiden	6	signature	SIG_CAF_FAP	seed_11	0.1358665749145333	0.0514310071661057	0.2751674248064148	True	1	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M3_spatial_leiden	spatial Leiden	6	signature	SIG_CYTOTOX	seed_11	-0.0254444521136359	-0.0530992015417722	0.0102510365993123	False	1	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M3_spatial_leiden	spatial Leiden	6	signature	SIG_EXCLUSION_CONTRAST	seed_11	0.1707709448090739	0.042912755423199	0.2958780124531976	True	1	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M3_spatial_leiden	spatial Leiden	6	signature	SIG_EXCLUSION_TGFB_CXCL12	seed_11	0.0884519847099711	0.0257796833448573	0.170761148432492	True	1	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M3_spatial_leiden	spatial Leiden	6	signature	SIG_MY_SPP1	seed_11	0.00180341618621	-0.0263999215324805	0.0525707318871444	False	1	1	seed_23	0		True	False	True	True	reference and alternative intervals include zero	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M3_spatial_leiden	spatial Leiden	6	signature	SIG_TCELL	seed_11	0.0	0.0	0.0	False	1	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M4_spagcn	SpaGCN-style	4	gene	COL1A1	seed_11	0.4031311994161646	0.2949146649992642	0.4974504338125606	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M4_spagcn	SpaGCN-style	4	gene	EPCAM	seed_11	-0.0873617299597873	-0.1149581471519023	-0.0566271679312794	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M4_spagcn	SpaGCN-style	4	gene	FAP	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M4_spagcn	SpaGCN-style	4	gene	PTPRC	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M4_spagcn	SpaGCN-style	4	gene	SPP1	seed_11	0.0	0.0	0.2193589486660365	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M4_spagcn	SpaGCN-style	4	signature	SIG_CAF_FAP	seed_11	0.1772198176166972	0.1355762215844253	0.2158094477989326	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M4_spagcn	SpaGCN-style	4	signature	SIG_CYTOTOX	seed_11	-0.025832198355679	-0.0372525390117095	-0.0153532445027041	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M4_spagcn	SpaGCN-style	4	signature	SIG_EXCLUSION_CONTRAST	seed_11	0.2177567452544939	0.1656703710806084	0.2673325080357357	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M4_spagcn	SpaGCN-style	4	signature	SIG_EXCLUSION_TGFB_CXCL12	seed_11	0.1021642474941322	0.0765426843448049	0.127074089300095	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M4_spagcn	SpaGCN-style	4	signature	SIG_MY_SPP1	seed_11	0.0456250195983827	0.0265509218334065	0.0600761049008322	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M4_spagcn	SpaGCN-style	4	signature	SIG_TCELL	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M4_spagcn	SpaGCN-style	6	gene	COL1A1	seed_11	1.0294523000645783	0.8964036998507728	1.137224852709761	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M4_spagcn	SpaGCN-style	6	gene	EPCAM	seed_11	-0.1816189091849405	-0.2104758624370491	-0.1545938664037591	True	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M4_spagcn	SpaGCN-style	6	gene	FAP	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M4_spagcn	SpaGCN-style	6	gene	PTPRC	seed_11	0.0	0.0	0.0	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
GSE267401	GSM8265213_CTC17P	M4_spagcn	SpaGCN-style	6	gene	SPP1	seed_11	0.3276872203468032	0.0	0.4420113970800574	False	2	0		0		False	False	False	False	no opposite-sign point estimate	Post-review descriptive stratification based on spot-bootstrap intervals; it is not an independent-sample or spatial-dependence-resolved test.
